timestamp,temperature,fxa,mya,rza,sxg,lyg,dzg,state
2025-11-13 13:30:37.320345,38.43149251572978,-0.028221914716702563,0.0005901335364330564,0.8117410818763703,2.7859743750804338,0.4318152464193319,0.00772060913061675,standing
2025-11-13 13:31:37.320345,38.46541993432288,0.05297357100007313,-0.04138064712632504,0.7719558495109365,0.5636109417637551,2.0455141671211243,-0.65110825423147,standing
2025-11-13 13:32:37.320345,38.573558430962834,0.06531568379787862,0.01837473678071929,0.8118795727917552,1.0697171934226861,1.3878975341892463,3.0,standing
2025-11-13 13:33:37.320345,38.4660131983154,0.04913456067932904,0.0027860552592512133,0.8511590842824571,0.11696592232487071,-2.3783995687306065,-0.8985272954265077,standing
2025-11-13 13:34:37.320345,38.48572986905589,0.028141460270399432,0.0025336096000298765,0.8025835321738992,-0.33357045635938104,2.7014877535202175,-0.4764234389545192,standing
2025-11-13 13:35:37.320345,38.4703432335774,0.037805576060594204,-0.06581618848480714,0.8337364062787295,0.9735057454157179,0.9524064547632819,-0.9830467006038541,standing
2025-11-13 13:36:37.320345,38.49070402216783,0.053669507763264485,-0.0227706874488915,0.822594777301061,-0.7262812470918287,0.14486737102640113,1.489813063174574,standing
2025-11-13 13:37:37.320345,38.58922671461521,1.7102405272879866e-06,-0.023398432636629555,0.8308264131941447,0.1904886502135676,0.2599808651599324,-0.2339161514642467,standing
2025-11-13 13:38:37.320345,38.54882776897754,-0.01030419348093427,-0.021196690945544466,0.8165321677538981,-1.0699603647820932,0.7655440145765422,-0.9992264812074578,standing
2025-11-13 13:39:37.320345,38.52215260082317,0.03310474935428634,0.053737547924410836,0.8230603793885095,0.3326655856501861,1.1324925530262666,-1.8658296259068399,standing
2025-11-13 13:40:37.320345,38.55089808463887,0.014570611169083827,-0.03085777499142497,0.8605850187615808,-2.0247447522693975,0.04089109937308353,0.5095987759338199,standing
2025-11-13 13:41:37.320345,38.57899929435908,0.04371416155835037,0.027736642713838418,0.8400350810735808,1.475128940683641,1.7805220455460828,0.3774394757397189,standing
2025-11-13 13:42:37.320345,38.58623464075697,0.07306294339389292,0.05150063880065939,0.7254328445577009,1.74259422367356,-0.22182666874582715,-0.641429085505843,standing
2025-11-13 13:43:37.320345,38.487530143887284,-0.05484709546949047,0.1,0.7709777043394531,-2.275016929502555,-3.0,-1.6834600465174945,standing
2025-11-13 13:44:37.320345,38.50395481348914,-0.0033325273579827962,0.024240921634003654,0.8094535989011028,-0.5685484147285667,-0.3530237164828029,-0.17462025403104217,standing
2025-11-13 13:45:37.320345,38.44998981134028,0.019504034401903004,0.05061174383988719,0.8159831408095801,-2.141488006978784,-1.1376076513742495,2.774757950720704,standing
2025-11-13 13:46:37.320345,38.4,0.04726347113260924,-0.04273157789445457,0.8420481921566199,0.1963924871671726,-2.567494689192924,-1.2516329678434686,standing
2025-11-13 13:47:37.320345,38.53130312612778,-0.03212619189631751,0.04044981675331978,0.8261956593897549,0.6615275114483053,-1.8582425959200695,0.9644636315619053,standing
2025-11-13 13:48:37.320345,38.460231931608845,-0.02271735559453618,-0.014810120253689876,0.8688215216898828,1.6776528128921675,-1.1400772000866652,1.9152115471481832,standing
2025-11-13 13:49:37.320345,38.534338388664594,-0.08170944596829265,0.021611935407276076,0.8130572481460104,0.8413329852690838,0.5666667067658778,0.12366148991006345,standing
2025-11-13 13:50:37.320345,38.52963312593591,-0.05054481187230241,0.01657915870895424,0.8023042311553636,-1.091065221715528,0.9110588087951343,-0.4234566998542156,standing
2025-11-13 13:51:37.320345,38.429726620836945,0.0002823358372192527,-0.004441836422162879,0.8178785346109927,-0.8191746537960524,-1.6307014804032485,0.5276367322820482,standing
2025-11-13 13:52:37.320345,38.4713924961984,0.045977060588673783,-0.057763883340582994,0.8355276144482862,-2.6604489972767498,2.2147613691098016,1.6721487336681515,standing
2025-11-13 13:53:37.320345,38.43332597276385,-0.00733541949682871,0.030355097949923197,0.8063497948627157,-1.4623271091930496,-1.0707880130719378,-2.552866063701196,standing
2025-11-13 13:54:37.320345,38.55151032031383,-0.03873579185302617,-0.002672000784362916,0.9376017008979709,-1.6540947987944445,-0.004403427829001727,2.3791953952067013,standing
2025-11-13 13:55:37.320345,38.47155041282016,-0.008606441588695894,0.0015867521818437966,0.95,-0.05606221563932985,-0.29218129769263895,2.32503804341698,standing
2025-11-13 13:56:37.320345,38.575643948066094,0.08873768351955018,0.060179950579037515,0.95,0.6782101752632556,-1.5639827434346851,1.2039028564161647,standing
2025-11-13 13:57:37.320345,38.50160711790519,-0.0485133433542058,-0.03117474491359238,0.911339560881714,-0.75387158477123,-2.551426426432548,-0.2446332520258399,standing
2025-11-13 13:58:37.320345,38.4739959311299,-0.038370162291316595,-0.03512661743690856,0.8948139134290661,0.4488612210707008,-0.5874328692699456,-1.6103023018791114,standing
2025-11-13 13:59:37.320345,38.41461986908399,0.006591852197368748,0.013567808608755932,0.9077934414315204,-0.06095993293361105,0.07784837321210783,-0.15235652033544916,standing
2025-11-13 14:00:37.320345,38.5508695273024,-0.03910435386519027,0.015189911448011507,0.9105703545189345,0.23758517841915283,1.5599067616271016,1.1693420888245705,standing
2025-11-13 14:01:37.320345,38.4940442699003,-0.013475289323448601,-0.0054015539057002526,0.95,-1.489738812476155,-3.0,2.4889214638431607,standing
2025-11-13 14:02:37.320345,38.6,0.019038148827607283,-0.011487007985355553,0.9014654022262297,-0.3986148008698265,-0.19507021715247672,-0.6011635809403866,standing
2025-11-13 14:03:37.320345,38.4674111077862,0.00046026470254730304,-0.027774064087496046,0.9317142220116328,1.5163085618174406,1.6579876661939021,0.008853673357113215,standing
